Timestamp,Voltage,Current,Power,Energy,Cost,Status
2026-06-12 16:02:54.395418,230,6.73,1547.9,0.1067,0.85,HIGH
2026-06-12 16:02:59.402425,230,8.95,2058.5,0.1072,0.86,HIGH
2026-06-12 16:03:04.410622,230,6.94,1596.2,0.1077,0.86,HIGH
2026-06-12 16:03:09.446223,230,5.5,1265.0,0.108,0.86,NORMAL
2026-06-12 16:03:14.492470,230,8.68,1996.4,0.1086,0.87,HIGH
2026-06-12 16:03:19.500082,230,7.76,1784.8,0.1091,0.87,HIGH
2026-06-12 16:03:24.508691,230,6.33,1455.9,0.1095,0.88,NORMAL
2026-06-12 16:03:29.515116,230,5.0,1150.0,0.1098,0.88,NORMAL
2026-06-12 16:03:34.527365,230,4.67,1074.1,0.1101,0.88,NORMAL
2026-06-12 16:03:39.533424,230,8.64,1987.2,0.1107,0.89,HIGH
2026-06-12 16:03:44.542209,230,7.24,1665.2,0.1111,0.89,HIGH
2026-06-12 16:03:49.550340,230,1.01,232.3,0.1112,0.89,LOW
2026-06-12 16:03:54.558624,230,5.87,1350.1,0.1116,0.89,NORMAL
2026-06-12 16:03:59.565745,230,9.46,2175.8,0.1122,0.9,HIGH
2026-06-12 16:04:04.573118,230,2.26,519.8,0.1123,0.9,LOW
2026-06-12 16:04:09.580775,230,9.76,2244.8,0.1129,0.9,CRITICAL
2026-06-12 16:04:14.588398,230,1.62,372.6,0.113,0.9,LOW
2026-06-12 16:04:19.595630,230,9.54,2194.2,0.1137,0.91,HIGH
2026-06-12 16:04:24.604417,230,6.51,1497.3,0.1141,0.91,NORMAL
2026-06-12 16:04:29.610849,230,8.37,1925.1,0.1146,0.92,HIGH
2026-06-12 16:04:34.619047,230,9.92,2281.6,0.1152,0.92,CRITICAL
2026-06-12 16:04:39.626409,230,8.05,1851.5,0.1157,0.93,HIGH
2026-06-12 16:04:44.632926,230,7.59,1745.7,0.1162,0.93,HIGH
2026-06-12 16:04:49.640429,230,9.36,2152.8,0.1168,0.93,HIGH
2026-06-12 16:04:54.646925,230,2.15,494.5,0.117,0.94,LOW
2026-06-12 16:04:59.654716,230,3.11,715.3,0.1172,0.94,NORMAL
2026-06-12 16:05:04.662781,230,9.45,2173.5,0.1178,0.94,HIGH
2026-06-12 16:05:09.670571,230,7.61,1750.3,0.1183,0.95,HIGH
2026-06-12 16:05:14.677173,230,4.68,1076.4,0.1186,0.95,NORMAL
2026-06-12 16:05:19.683699,230,4.41,1014.3,0.1188,0.95,NORMAL
2026-06-12 16:05:24.690790,230,8.78,2019.4,0.1194,0.96,HIGH
2026-06-12 16:05:29.696713,230,4.4,1012.0,0.1197,0.96,NORMAL
2026-06-12 16:05:34.703205,230,5.68,1306.4,0.12,0.96,NORMAL
2026-06-12 16:05:39.710449,230,6.19,1423.7,0.1204,0.96,NORMAL
2026-06-12 16:05:44.718721,230,2.5,575.0,0.1206,0.96,LOW
2026-06-12 16:05:49.727165,230,9.74,2240.2,0.1212,0.97,CRITICAL
2026-06-12 16:05:54.732677,230,3.77,867.1,0.1215,0.97,NORMAL
2026-06-12 16:05:59.737052,230,9.01,2072.3,0.122,0.98,HIGH
2026-06-12 16:06:04.744462,230,8.8,2024.0,0.1226,0.98,HIGH
2026-06-12 16:06:09.749294,230,4.97,1143.1,0.1229,0.98,NORMAL
2026-06-12 16:06:14.754156,230,6.41,1474.3,0.1233,0.99,NORMAL
2026-06-12 16:06:19.760498,230,1.97,453.1,0.1235,0.99,LOW
2026-06-12 16:06:24.765099,230,1.64,377.2,0.1236,0.99,LOW
2026-06-12 16:06:29.771312,230,2.41,554.3,0.1237,0.99,LOW
2026-06-12 16:06:34.780686,230,6.68,1536.4,0.1241,0.99,HIGH
2026-06-12 16:06:39.786172,230,2.81,646.3,0.1243,0.99,LOW
2026-06-12 16:06:44.793212,230,7.09,1630.7,0.1248,1.0,HIGH
2026-06-12 16:06:49.798743,230,8.91,2049.3,0.1253,1.0,HIGH
2026-06-12 16:06:54.804221,230,1.62,372.6,0.1254,1.0,LOW
2026-06-12 16:06:59.810280,230,4.69,1078.7,0.1257,1.01,NORMAL
2026-06-12 16:07:04.817778,230,6.55,1506.5,0.1262,1.01,HIGH
2026-06-12 16:07:09.824695,230,6.9,1587.0,0.1266,1.01,HIGH
2026-06-12 16:07:14.832764,230,1.2,276.0,0.1267,1.01,LOW
2026-06-12 16:07:19.839474,230,5.72,1315.6,0.127,1.02,NORMAL
2026-06-12 16:07:24.845836,230,0.46,105.8,0.1271,1.02,LOW
2026-06-12 16:07:29.852779,230,9.81,2256.3,0.1277,1.02,CRITICAL
2026-06-12 16:07:34.860478,230,3.91,899.3,0.128,1.02,NORMAL
2026-06-12 16:07:39.869246,230,3.47,798.1,0.1282,1.03,NORMAL
2026-06-12 16:07:44.878312,230,7.68,1766.4,0.1287,1.03,HIGH
2026-06-12 16:07:49.895685,230,6.96,1600.8,0.1291,1.03,HIGH
2026-06-12 16:07:54.903502,230,0.27,62.1,0.1291,1.03,LOW
2026-06-12 16:07:59.910523,230,6.05,1391.5,0.1295,1.04,NORMAL
2026-06-12 16:08:04.918257,230,8.4,1932.0,0.13,1.04,HIGH
2026-06-12 16:08:09.924117,230,8.02,1844.6,0.1306,1.04,HIGH
2026-06-12 16:08:14.931958,230,8.22,1890.6,0.1311,1.05,HIGH
2026-06-12 16:08:19.937863,230,4.83,1110.9,0.1314,1.05,NORMAL
2026-06-12 16:08:24.944021,230,8.22,1890.6,0.1319,1.06,HIGH
2026-06-12 16:08:29.950324,230,2.37,545.1,0.1321,1.06,LOW
2026-06-12 16:08:34.958808,230,8.89,2044.7,0.1326,1.06,HIGH
2026-06-12 16:08:39.967188,230,7.12,1637.6,0.1331,1.06,HIGH
2026-06-12 16:08:44.971569,230,2.49,572.7,0.1333,1.07,LOW
2026-06-12 16:08:49.980179,230,9.06,2083.8,0.1338,1.07,HIGH
2026-06-12 16:08:54.983445,230,0.16,36.8,0.1338,1.07,LOW
2026-06-12 16:08:59.988251,230,0.78,179.4,0.1339,1.07,LOW
2026-06-12 16:09:04.993286,230,9.96,2290.8,0.1345,1.08,CRITICAL
2026-06-12 16:09:10.001882,230,8.96,2060.8,0.1351,1.08,HIGH
2026-06-12 16:09:15.006088,230,8.8,2024.0,0.1357,1.09,HIGH
2026-06-12 16:09:20.012212,230,7.26,1669.8,0.1361,1.09,HIGH
2026-06-12 16:09:25.017460,230,7.36,1692.8,0.1366,1.09,HIGH
2026-06-12 16:09:30.021188,230,4.62,1062.6,0.1369,1.1,NORMAL
2026-06-12 16:09:35.029585,230,0.48,110.4,0.1369,1.1,LOW
2026-06-12 16:09:40.036258,230,1.28,294.4,0.137,1.1,LOW
2026-06-12 16:09:45.042181,230,9.26,2129.8,0.1376,1.1,HIGH
2026-06-12 16:09:50.047992,230,7.26,1669.8,0.1381,1.1,HIGH
2026-06-12 16:09:55.053005,230,0.91,209.3,0.1381,1.1,LOW
2026-06-12 16:10:00.057792,230,1.66,381.8,0.1382,1.11,LOW
2026-06-12 16:10:05.061943,230,1.6,368.0,0.1383,1.11,LOW
2026-06-12 16:10:10.066859,230,3.53,811.9,0.1386,1.11,NORMAL
2026-06-12 16:10:15.072476,230,1.06,243.8,0.1386,1.11,LOW
2026-06-12 16:10:20.077221,230,8.43,1938.9,0.1392,1.11,HIGH
2026-06-12 16:10:25.086318,230,0.85,195.5,0.1392,1.11,LOW
2026-06-12 16:10:30.091464,230,0.56,128.8,0.1392,1.11,LOW
2026-06-12 16:10:35.098067,230,6.81,1566.3,0.1397,1.12,HIGH
2026-06-12 16:10:40.102712,230,2.77,637.1,0.1399,1.12,LOW
2026-06-12 16:10:45.111967,230,6.18,1421.4,0.1403,1.12,NORMAL
2026-06-12 16:10:50.120289,230,0.05,11.5,0.1403,1.12,LOW
2026-06-12 16:10:55.126824,230,2.21,508.3,0.1404,1.12,LOW
2026-06-12 16:11:00.136381,230,6.11,1405.3,0.1408,1.13,NORMAL
2026-06-12 16:11:05.145065,230,9.54,2194.2,0.1414,1.13,HIGH
2026-06-12 16:11:10.152645,230,4.84,1113.2,0.1417,1.13,NORMAL
2026-06-12 16:11:15.158681,230,1.76,404.8,0.1418,1.13,LOW
2026-06-12 16:11:20.163490,230,5.73,1317.9,0.1422,1.14,NORMAL
2026-06-12 16:11:25.171390,230,5.73,1317.9,0.1426,1.14,NORMAL
2026-06-12 16:11:30.178748,230,9.32,2143.6,0.1431,1.15,HIGH
2026-06-12 16:11:35.185894,230,4.23,972.9,0.1434,1.15,NORMAL
2026-06-12 16:11:40.191958,230,2.52,579.6,0.1436,1.15,LOW
2026-06-12 16:11:45.197400,230,8.77,2017.1,0.1441,1.15,HIGH
2026-06-12 16:11:50.203325,230,9.02,2074.6,0.1447,1.16,HIGH
2026-06-12 16:11:55.208874,230,8.8,2024.0,0.1453,1.16,HIGH
2026-06-12 16:12:00.213548,230,7.75,1782.5,0.1458,1.17,HIGH
2026-06-12 16:12:05.221548,230,6.46,1485.8,0.1462,1.17,NORMAL
2026-06-12 16:12:10.230244,230,6.86,1577.8,0.1466,1.17,HIGH
2026-06-12 16:12:15.237439,230,0.74,170.2,0.1467,1.17,LOW
2026-06-12 16:12:20.243601,230,5.02,1154.6,0.147,1.18,NORMAL
2026-06-12 16:12:25.250187,230,5.57,1281.1,0.1473,1.18,NORMAL
2026-06-12 16:12:30.256337,230,1.12,257.6,0.1474,1.18,LOW
2026-06-12 16:12:35.266162,230,8.44,1941.2,0.148,1.18,HIGH
2026-06-12 16:12:40.273813,230,1.64,377.2,0.1481,1.18,LOW
2026-06-12 16:12:45.280449,230,4.64,1067.2,0.1484,1.19,NORMAL
2026-06-12 16:12:50.288798,230,8.49,1952.7,0.1489,1.19,HIGH
2026-06-12 16:12:55.297906,230,6.32,1453.6,0.1493,1.19,NORMAL
2026-06-12 16:13:00.306787,230,1.83,420.9,0.1494,1.2,LOW
2026-06-12 16:13:05.314278,230,8.76,2014.8,0.15,1.2,HIGH
2026-06-12 16:13:10.322823,230,7.5,1725.0,0.1505,1.2,HIGH
2026-06-12 16:13:15.328831,230,0.39,89.7,0.1505,1.2,LOW
2026-06-12 16:13:20.335317,230,6.86,1577.8,0.1509,1.21,HIGH
2026-06-12 16:13:25.342111,230,8.16,1876.8,0.1514,1.21,HIGH
2026-06-12 16:13:30.348285,230,5.83,1340.9,0.1518,1.21,NORMAL
2026-06-12 16:13:35.356083,230,1.48,340.4,0.1519,1.22,LOW
2026-06-12 16:13:40.361268,230,5.6,1288.0,0.1523,1.22,NORMAL
2026-06-12 16:13:45.368701,230,3.12,717.6,0.1525,1.22,NORMAL
2026-06-12 16:13:50.374527,230,7.85,1805.5,0.153,1.22,HIGH
2026-06-12 16:13:55.381175,230,9.46,2175.8,0.1536,1.23,HIGH
2026-06-12 16:14:00.391169,230,7.85,1805.5,0.1541,1.23,HIGH
2026-06-12 16:14:05.398581,230,3.8,874.0,0.1543,1.23,NORMAL
2026-06-12 16:14:10.407079,230,2.09,480.7,0.1545,1.24,LOW
2026-06-12 16:14:15.414201,230,7.95,1828.5,0.155,1.24,HIGH
2026-06-12 16:14:20.422033,230,2.29,526.7,0.1551,1.24,LOW
2026-06-12 16:14:25.429629,230,5.82,1338.6,0.1555,1.24,NORMAL
2026-06-12 16:14:30.438246,230,2.02,464.6,0.1556,1.24,LOW
2026-06-12 16:14:35.446324,230,2.28,524.4,0.1558,1.25,LOW
2026-06-12 16:14:40.451897,230,3.28,754.4,0.156,1.25,NORMAL
2026-06-12 16:14:45.459992,230,4.28,984.4,0.1562,1.25,NORMAL
2026-06-12 16:14:50.466973,230,6.74,1550.2,0.1567,1.25,HIGH
2026-06-12 16:14:55.474751,230,6.53,1501.9,0.1571,1.26,HIGH
2026-06-12 16:15:00.481260,230,7.38,1697.4,0.1576,1.26,HIGH
2026-06-12 16:15:05.490552,230,0.6,138.0,0.1576,1.26,LOW
2026-06-12 16:15:10.497605,230,1.03,236.9,0.1577,1.26,LOW
2026-06-12 16:15:15.504436,230,2.17,499.1,0.1578,1.26,LOW
2026-06-12 16:15:20.510650,230,5.66,1301.8,0.1582,1.27,NORMAL
2026-06-12 16:15:25.517154,230,9.16,2106.8,0.1587,1.27,HIGH
2026-06-12 16:15:30.523517,230,1.5,345.0,0.1588,1.27,LOW
2026-06-12 16:15:35.532367,230,2.93,673.9,0.159,1.27,LOW
2026-06-12 16:15:40.538684,230,9.68,2226.4,0.1596,1.28,CRITICAL
2026-06-12 16:15:45.545338,230,4.18,961.4,0.1599,1.28,NORMAL
2026-06-12 16:15:50.552715,230,2.05,471.5,0.16,1.28,LOW
2026-06-12 16:15:55.560906,230,2.26,519.8,0.1602,1.28,LOW
2026-06-12 16:16:00.566445,230,4.82,1108.6,0.1605,1.28,NORMAL
2026-06-12 16:16:05.573521,230,2.85,655.5,0.1607,1.29,LOW
2026-06-12 16:16:10.579937,230,0.98,225.4,0.1607,1.29,LOW
2026-06-12 16:16:15.584408,230,0.54,124.2,0.1608,1.29,LOW
2026-06-12 16:16:20.589437,230,1.99,457.7,0.1609,1.29,LOW
2026-06-12 16:16:25.595296,230,5.12,1177.6,0.1612,1.29,NORMAL
2026-06-12 16:16:30.600111,230,1.33,305.9,0.1613,1.29,LOW
2026-06-12 16:16:35.618425,230,2.95,678.5,0.1615,1.29,LOW
2026-06-12 16:16:40.641182,230,3.29,756.7,0.1617,1.29,NORMAL
2026-06-12 16:16:45.645515,230,2.39,549.7,0.1619,1.29,LOW
2026-06-12 16:16:50.651492,230,4.58,1053.4,0.1622,1.3,NORMAL
2026-06-12 16:16:55.659930,230,0.49,112.7,0.1622,1.3,LOW
2026-06-12 16:17:00.667212,230,2.68,616.4,0.1624,1.3,LOW
2026-06-12 16:17:05.670106,230,6.91,1589.3,0.1628,1.3,HIGH
2026-06-12 16:17:10.677659,230,6.5,1495.0,0.1632,1.31,NORMAL
2026-06-12 16:17:15.685225,230,8.35,1920.5,0.1638,1.31,HIGH
2026-06-12 16:17:20.693144,230,3.52,809.6,0.164,1.31,NORMAL
2026-06-12 16:17:25.699794,230,5.07,1166.1,0.1643,1.31,NORMAL
2026-06-12 16:17:30.705891,230,0.61,140.3,0.1643,1.31,LOW
2026-06-12 16:17:35.712216,230,0.4,92.0,0.1644,1.31,LOW
2026-06-12 16:17:40.728259,230,9.79,2251.7,0.165,1.32,CRITICAL
2026-06-12 16:17:45.749816,230,7.49,1722.7,0.1655,1.32,HIGH
2026-06-12 16:17:50.758206,230,5.56,1278.8,0.1658,1.33,NORMAL
2026-06-12 16:17:55.764097,230,7.18,1651.4,0.1663,1.33,HIGH
2026-06-12 16:18:00.770208,230,2.37,545.1,0.1664,1.33,LOW
2026-06-12 16:18:05.777295,230,0.16,36.8,0.1664,1.33,LOW
2026-06-12 16:18:10.783375,230,9.77,2247.1,0.1671,1.34,CRITICAL
2026-06-12 16:18:15.790631,230,9.29,2136.7,0.1677,1.34,HIGH
2026-06-12 16:18:20.797752,230,3.21,738.3,0.1679,1.34,NORMAL
2026-06-12 16:18:25.802834,230,4.32,993.6,0.1681,1.35,NORMAL
2026-06-12 16:18:30.809001,230,1.12,257.6,0.1682,1.35,LOW
2026-06-12 16:18:35.814479,230,4.67,1074.1,0.1685,1.35,NORMAL
2026-06-12 16:18:40.820707,230,0.0,0.0,0.1685,1.35,LOW
2026-06-12 16:18:45.825405,230,8.85,2035.5,0.1691,1.35,HIGH
2026-06-12 16:18:50.831191,230,1.51,347.3,0.1692,1.35,LOW
2026-06-12 16:18:55.837540,230,5.62,1292.6,0.1695,1.36,NORMAL
2026-06-12 16:19:00.844436,230,6.26,1439.8,0.1699,1.36,NORMAL
2026-06-12 16:19:05.851624,230,5.66,1301.8,0.1703,1.36,NORMAL
2026-06-12 16:19:10.857384,230,3.73,857.9,0.1705,1.36,NORMAL
2026-06-12 16:19:15.864318,230,6.63,1524.9,0.171,1.37,HIGH
2026-06-12 16:19:20.870335,230,3.59,825.7,0.1712,1.37,NORMAL
2026-06-12 16:19:25.878943,230,4.64,1067.2,0.1715,1.37,NORMAL
2026-06-12 16:19:30.886563,230,6.18,1421.4,0.1719,1.38,NORMAL
2026-06-12 16:19:35.894405,230,5.0,1150.0,0.1722,1.38,NORMAL
2026-06-12 16:19:40.901672,230,8.3,1909.0,0.1727,1.38,HIGH
2026-06-12 16:19:45.907697,230,6.68,1536.4,0.1732,1.39,HIGH
2026-06-12 16:19:50.916559,230,7.65,1759.5,0.1736,1.39,HIGH
2026-06-12 16:19:55.924264,230,6.04,1389.2,0.174,1.39,NORMAL
2026-06-12 16:20:00.931462,230,1.15,264.5,0.1741,1.39,LOW
2026-06-12 16:20:05.939373,230,9.18,2111.4,0.1747,1.4,HIGH
2026-06-12 16:20:10.947204,230,8.56,1968.8,0.1752,1.4,HIGH
2026-06-12 16:20:15.953422,230,2.8,644.0,0.1754,1.4,LOW
2026-06-12 16:20:20.959077,230,5.65,1299.5,0.1758,1.41,NORMAL
2026-06-12 16:20:25.965726,230,4.58,1053.4,0.1761,1.41,NORMAL
2026-06-12 16:20:30.974980,230,8.87,2040.1,0.1766,1.41,HIGH
2026-06-12 16:20:35.982488,230,3.26,749.8,0.1768,1.41,NORMAL
2026-06-12 16:20:40.991718,230,5.14,1182.2,0.1772,1.42,NORMAL
2026-06-12 16:20:45.998066,230,2.14,492.2,0.1773,1.42,LOW
2026-06-12 16:20:51.003659,230,6.9,1587.0,0.1778,1.42,HIGH
2026-06-12 16:20:56.009894,230,5.1,1173.0,0.1781,1.42,NORMAL
2026-06-12 16:21:01.016213,230,8.52,1959.6,0.1786,1.43,HIGH
2026-06-12 16:21:06.022990,230,6.65,1529.5,0.179,1.43,HIGH
2026-06-12 16:21:11.028448,230,2.47,568.1,0.1792,1.43,LOW
2026-06-12 16:21:16.034710,230,4.95,1138.5,0.1795,1.44,NORMAL
2026-06-12 16:21:21.043333,230,1.13,259.9,0.1796,1.44,LOW
2026-06-12 16:21:26.050882,230,8.18,1881.4,0.1801,1.44,HIGH
2026-06-12 16:21:31.056974,230,0.76,174.8,0.1802,1.44,LOW
2026-06-12 16:21:36.063597,230,5.28,1214.4,0.1805,1.44,NORMAL
2026-06-12 16:21:41.070085,230,2.57,591.1,0.1807,1.45,LOW
2026-06-12 16:21:46.075337,230,1.26,289.8,0.1807,1.45,LOW
2026-06-12 16:21:51.082246,230,9.97,2293.1,0.1814,1.45,CRITICAL
2026-06-12 16:21:56.087896,230,6.2,1426.0,0.1818,1.45,NORMAL
2026-06-12 16:22:01.093320,230,6.77,1557.1,0.1822,1.46,HIGH
2026-06-12 16:22:06.101177,230,5.98,1375.4,0.1826,1.46,NORMAL
2026-06-12 16:22:11.106489,230,6.21,1428.3,0.183,1.46,NORMAL
2026-06-12 16:22:16.111863,230,7.7,1771.0,0.1835,1.47,HIGH
2026-06-12 16:22:21.117626,230,4.45,1023.5,0.1838,1.47,NORMAL
2026-06-12 16:22:26.126251,230,7.14,1642.2,0.1842,1.47,HIGH
2026-06-12 16:22:31.133260,230,7.83,1800.9,0.1847,1.48,HIGH
2026-06-12 16:22:36.139362,230,7.62,1752.6,0.1852,1.48,HIGH
2026-06-12 16:22:41.144830,230,4.34,998.2,0.1855,1.48,NORMAL
2026-06-12 16:22:46.152495,230,3.2,736.0,0.1857,1.49,NORMAL
2026-06-12 16:22:51.159526,230,2.49,572.7,0.1859,1.49,LOW
2026-06-12 16:22:56.166587,230,8.91,2049.3,0.1864,1.49,HIGH
2026-06-12 16:23:01.173190,230,7.69,1768.7,0.1869,1.5,HIGH
2026-06-12 16:23:06.179851,230,2.48,570.4,0.1871,1.5,LOW
2026-06-12 16:23:11.186287,230,9.34,2148.2,0.1877,1.5,HIGH
2026-06-12 16:23:16.192228,230,0.93,213.9,0.1877,1.5,LOW
2026-06-12 16:23:21.199071,230,1.76,404.8,0.1878,1.5,LOW
2026-06-12 16:23:26.205760,230,6.85,1575.5,0.1883,1.51,HIGH
2026-06-12 16:23:31.211377,230,4.65,1069.5,0.1886,1.51,NORMAL
2026-06-12 16:23:36.218741,230,7.09,1630.7,0.189,1.51,HIGH
2026-06-12 16:23:41.224917,230,2.58,593.4,0.1892,1.51,LOW
2026-06-12 16:23:46.232915,230,2.0,460.0,0.1893,1.51,LOW
2026-06-12 16:23:51.239492,230,7.72,1775.6,0.1898,1.52,HIGH
2026-06-12 16:23:56.245733,230,2.97,683.1,0.19,1.52,LOW
2026-06-12 16:24:01.251670,230,4.74,1090.2,0.1903,1.52,NORMAL
2026-06-12 16:24:06.258091,230,1.64,377.2,0.1904,1.52,LOW
2026-06-12 16:24:11.262844,230,9.32,2143.6,0.191,1.53,HIGH
2026-06-12 16:24:16.268769,230,9.81,2256.3,0.1916,1.53,CRITICAL
2026-06-12 16:24:21.271558,230,9.14,2102.2,0.1922,1.54,HIGH
2026-06-12 16:24:26.278097,230,3.07,706.1,0.1924,1.54,NORMAL
2026-06-12 16:24:31.285149,230,6.63,1524.9,0.1928,1.54,HIGH
2026-06-12 16:24:36.292876,230,3.54,814.2,0.1931,1.54,NORMAL
2026-06-12 16:24:41.301525,230,5.19,1193.7,0.1934,1.55,NORMAL
2026-06-12 16:24:46.307928,230,6.02,1384.6,0.1938,1.55,NORMAL
2026-06-12 16:24:51.321541,230,9.86,2267.8,0.1944,1.56,CRITICAL
2026-06-12 16:24:56.330034,230,5.71,1313.3,0.1948,1.56,NORMAL
2026-06-12 16:25:01.335626,230,9.31,2141.3,0.1954,1.56,HIGH
2026-06-12 16:25:06.342992,230,8.03,1846.9,0.1959,1.57,HIGH
2026-06-12 16:25:11.347832,230,0.39,89.7,0.1959,1.57,LOW
2026-06-12 16:25:16.354138,230,2.64,607.2,0.1961,1.57,LOW
2026-06-12 16:25:21.359543,230,9.98,2295.4,0.1967,1.57,CRITICAL
2026-06-12 16:25:26.365257,230,0.56,128.8,0.1967,1.57,LOW
2026-06-12 16:25:31.371975,230,1.51,347.3,0.1968,1.57,LOW
2026-06-12 16:25:36.378249,230,8.45,1943.5,0.1974,1.58,HIGH
2026-06-12 16:25:41.384462,230,2.61,600.3,0.1976,1.58,LOW
2026-06-12 16:25:46.390223,230,0.18,41.4,0.1976,1.58,LOW
2026-06-12 16:25:51.395971,230,8.49,1952.7,0.1981,1.58,HIGH
2026-06-12 16:25:56.401509,230,0.82,188.6,0.1982,1.59,LOW
2026-06-12 16:26:01.408061,230,7.53,1731.9,0.1986,1.59,HIGH
2026-06-12 16:26:06.414124,230,6.36,1462.8,0.199,1.59,NORMAL
2026-06-12 16:26:11.421027,230,8.94,2056.2,0.1996,1.6,HIGH
2026-06-12 16:26:16.426920,230,8.44,1941.2,0.2002,1.6,HIGH
2026-06-12 16:26:21.432845,230,9.49,2182.7,0.2008,1.61,HIGH
2026-06-12 16:26:26.441349,230,3.44,791.2,0.201,1.61,NORMAL
2026-06-12 16:26:31.447091,230,3.12,717.6,0.2012,1.61,NORMAL
2026-06-12 16:26:36.456930,230,4.63,1064.9,0.2015,1.61,NORMAL
2026-06-12 16:26:41.463120,230,9.88,2272.4,0.2021,1.62,CRITICAL
2026-06-12 16:26:46.469483,230,5.13,1179.9,0.2024,1.62,NORMAL
2026-06-12 16:26:51.475029,230,5.36,1232.8,0.2028,1.62,NORMAL
2026-06-12 16:26:56.479316,230,6.37,1465.1,0.2032,1.63,NORMAL
2026-06-12 16:27:01.485255,230,5.58,1283.4,0.2035,1.63,NORMAL
2026-06-12 16:27:06.492680,230,9.42,2166.6,0.2041,1.63,HIGH
2026-06-12 16:27:11.496020,230,6.0,1380.0,0.2045,1.64,NORMAL
2026-06-12 16:27:16.504999,230,5.94,1366.2,0.2049,1.64,NORMAL
2026-06-12 16:27:21.511360,230,5.63,1294.9,0.2053,1.64,NORMAL
2026-06-12 16:27:26.516064,230,7.89,1814.7,0.2058,1.65,HIGH
2026-06-12 16:27:31.522741,230,6.17,1419.1,0.2062,1.65,NORMAL
2026-06-12 16:27:36.528918,230,2.73,627.9,0.2063,1.65,LOW
2026-06-12 16:27:41.533948,230,3.94,906.2,0.2066,1.65,NORMAL
2026-06-12 16:27:46.539997,230,1.53,351.9,0.2067,1.65,LOW
2026-06-12 16:27:51.545966,230,2.08,478.4,0.2068,1.65,LOW
2026-06-12 16:27:56.550901,230,0.12,27.6,0.2068,1.65,LOW
2026-06-12 16:28:01.557133,230,9.85,2265.5,0.2075,1.66,CRITICAL
2026-06-12 16:28:06.560424,230,1.94,446.2,0.2076,1.66,LOW
2026-06-12 16:28:11.564739,230,3.88,892.4,0.2078,1.66,NORMAL
2026-06-12 16:28:16.595755,230,6.19,1423.7,0.2082,1.67,NORMAL
2026-06-12 16:28:21.600235,230,1.53,351.9,0.2083,1.67,LOW
2026-06-12 16:28:26.607684,230,1.95,448.5,0.2084,1.67,LOW
2026-06-12 16:28:31.612596,230,1.18,271.4,0.2085,1.67,LOW
2026-06-12 16:28:36.617238,230,9.38,2157.4,0.2091,1.67,HIGH
2026-06-12 16:28:41.622313,230,3.63,834.9,0.2094,1.67,NORMAL
2026-06-12 16:28:46.632285,230,9.41,2164.3,0.21,1.68,HIGH
2026-06-12 16:28:51.636647,230,4.62,1062.6,0.2103,1.68,NORMAL
2026-06-12 16:28:56.643685,230,2.8,644.0,0.2104,1.68,LOW
2026-06-12 16:29:01.648324,230,0.26,59.8,0.2104,1.68,LOW
2026-06-12 16:29:06.654966,230,1.31,301.3,0.2105,1.68,LOW
2026-06-12 16:29:11.660501,230,6.89,1584.7,0.211,1.69,HIGH
2026-06-12 16:29:16.666346,230,9.6,2208.0,0.2116,1.69,CRITICAL
2026-06-12 16:29:21.673851,230,3.81,876.3,0.2118,1.69,NORMAL
2026-06-12 16:29:26.679768,230,2.32,533.6,0.212,1.7,LOW
2026-06-12 16:29:31.685684,230,8.06,1853.8,0.2125,1.7,HIGH
2026-06-12 16:29:36.696518,230,9.02,2074.6,0.2131,1.7,HIGH
2026-06-12 16:29:41.702884,230,1.02,234.6,0.2131,1.71,LOW
2026-06-12 16:29:46.710189,230,7.96,1830.8,0.2136,1.71,HIGH
2026-06-12 16:29:51.716781,230,4.81,1106.3,0.2139,1.71,NORMAL
2026-06-12 16:29:56.722382,230,5.04,1159.2,0.2143,1.71,NORMAL
2026-06-12 16:30:01.728817,230,0.61,140.3,0.2143,1.71,LOW
2026-06-12 16:30:06.734854,230,2.97,683.1,0.2145,1.72,LOW
2026-06-12 16:30:11.740797,230,9.9,2277.0,0.2151,1.72,CRITICAL
2026-06-12 16:30:16.747767,230,0.78,179.4,0.2152,1.72,LOW
2026-06-12 16:30:21.756421,230,2.39,549.7,0.2153,1.72,LOW
2026-06-12 16:30:26.765680,230,8.83,2030.9,0.2159,1.73,HIGH
2026-06-12 16:30:31.774259,230,0.29,66.7,0.2159,1.73,LOW
2026-06-12 16:30:36.781613,230,1.83,420.9,0.216,1.73,LOW
2026-06-12 16:30:41.787266,230,7.79,1791.7,0.2165,1.73,HIGH
2026-06-12 16:30:46.794470,230,5.03,1156.9,0.2169,1.73,NORMAL
2026-06-12 16:30:51.800095,230,6.86,1577.8,0.2173,1.74,HIGH
2026-06-12 16:30:56.805325,230,6.72,1545.6,0.2177,1.74,HIGH
2026-06-12 16:31:01.812725,230,5.56,1278.8,0.2181,1.74,NORMAL
2026-06-12 16:31:06.819813,230,6.87,1580.1,0.2185,1.75,HIGH
2026-06-12 16:31:11.826199,230,8.78,2019.4,0.2191,1.75,HIGH
2026-06-12 16:31:16.832702,230,2.32,533.6,0.2192,1.75,LOW
2026-06-12 16:31:21.836488,230,3.23,742.9,0.2194,1.76,NORMAL
2026-06-12 16:31:26.844468,230,9.19,2113.7,0.22,1.76,HIGH
2026-06-12 16:31:31.851764,230,9.11,2095.3,0.2206,1.76,HIGH
